stage,model_name,attention,head,activation,train_scope,seed,best_epoch,epochs_ran,best_train_acc,best_val_loss,best_val_acc,train_val_gap_at_best,trainable_params,batch_size,grad_accum_steps,effective_batch_size,checkpoint,log_file
stage3_ablation,efficientnetb0_mlp512_silu_full,none,mlp512,silu,full,1,8,18,0.98057943,0.10410697,0.96851385,0.01206558,4673680,64,1,64,best_efficientnetb0_mlp512_silu_full_pretrained_seed1.pth,metrics_efficientnetb0_mlp512_silu_full_pretrained_seed1.csv
stage3_ablation,efficientnetb0_mlp512_silu_full,none,mlp512,silu,full,2,23,33,0.99808978,0.08544091,0.98488665,0.01320313,4673680,64,1,64,best_efficientnetb0_mlp512_silu_full_pretrained_seed2.pth,metrics_efficientnetb0_mlp512_silu_full_pretrained_seed2.csv
stage3_ablation,efficientnetb0_mlp512_silu_full,none,mlp512,silu,full,3,13,23,0.99649793,0.09025767,0.97858942,0.01790851,4673680,64,1,64,best_efficientnetb0_mlp512_silu_full_pretrained_seed3.pth,metrics_efficientnetb0_mlp512_silu_full_pretrained_seed3.csv
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,1,12,22,0.99235912,0.06234531,0.98551637,0.00684275,4033171,64,1,64,best_efficientnetb0_eca_full_pretrained_seed1.pth,metrics_efficientnetb0_eca_full_pretrained_seed1.csv
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,2,13,23,0.99140401,0.06908680,0.98551637,0.00588764,4033171,64,1,64,best_efficientnetb0_eca_full_pretrained_seed2.pth,metrics_efficientnetb0_eca_full_pretrained_seed2.csv
stage3_ablation,efficientnetb0_eca_full,eca,linear,relu,full,3,29,39,0.99952245,0.08233582,0.98362720,0.01589524,4033171,64,1,64,best_efficientnetb0_eca_full_pretrained_seed3.pth,metrics_efficientnetb0_eca_full_pretrained_seed3.csv
stage3_ablation,efficientnetb0_eca_mlp512_silu_full,eca,mlp512,silu,full,1,18,28,0.99872652,0.07409471,0.98110831,0.01761821,4673683,64,1,64,best_efficientnetb0_eca_mlp512_silu_full_pretrained_seed1.pth,metrics_efficientnetb0_eca_mlp512_silu_full_pretrained_seed1.csv
stage3_ablation,efficientnetb0_eca_mlp512_silu_full,eca,mlp512,silu,full,2,25,35,0.99761223,0.07368302,0.98488665,0.01272558,4673683,64,1,64,best_efficientnetb0_eca_mlp512_silu_full_pretrained_seed2.pth,metrics_efficientnetb0_eca_mlp512_silu_full_pretrained_seed2.csv
stage3_ablation,efficientnetb0_eca_mlp512_silu_full,eca,mlp512,silu,full,3,12,22,0.98981216,0.07733691,0.98173804,0.00807413,4673683,64,1,64,best_efficientnetb0_eca_mlp512_silu_full_pretrained_seed3.pth,metrics_efficientnetb0_eca_mlp512_silu_full_pretrained_seed3.csv
